Episode,Reward
957,-141.27551305294037
958,-129.7449005842209
959,-148.49490022659302
960,-157.14285922050476
961,-129.74490082263947
962,-144.17092108726501
963,-136.95153331756592
964,-131.1734720468521
965,-142.6913287639618
966,-147.02806425094604
967,-154.2346966266632
968,-128.31632936000824
969,-132.62755370140076
970,-134.06888020038605
971,-138.38010501861572
972,-154.24745190143585
973,-121.0841863155365
974,-122.55102300643921
975,-119.66837012767792
976,-138.38010501861572
977,-144.14541161060333
978,-129.75765585899353
979,-136.95153284072876
980,-116.76020681858063
981,-152.80612516403198
982,-139.84694182872772
983,-141.28826773166656
984,-138.3801040649414
985,-136.93877828121185
986,-141.2755125761032
987,-136.95153284072876
988,-155.68877828121185
989,-154.2346968650818
990,-141.2755128145218
991,-151.3520438671112
992,-155.67602360248566
993,-135.5102070569992
994,-141.26275730133057
995,-138.38010430335999
996,-142.7040845155716
997,-136.93877756595612
998,-118.21428847312927
999,-135.48469638824463
1000,-135.49745118618011
1001,-145.5994930267334
1002,-132.62755370140076
1003,-129.7321456670761
1004,-118.21428751945496
1005,-123.99234890937805
1006,-154.2602070569992
1007,-128.2780637741089
1008,-128.29081916809082
1009,-132.6403089761734
1010,-152.80612540245056
1011,-151.3647985458374
1012,-139.8214316368103
1013,-125.42092084884644
1014,-131.17347180843353
1015,-122.52551209926605
1016,-122.53826797008514
1017,-131.16071665287018
1018,-139.82143115997314
1019,-136.93877756595612
1020,-139.82143139839172
1021,-141.2882684469223
1022,-141.2755125761032
1023,-126.88775765895844
1024,-142.7040845155716
1025,-135.5229618549347
1026,-125.40816593170166
1027,-136.93877828121185
1028,-144.1454108953476
1029,-123.96683895587921
1030,-123.99234986305237
1031,-129.75765562057495
1032,-151.36479878425598
1033,-132.62755393981934
1034,-123.95408403873444
1035,-145.5867371559143
1036,-129.7321456670761
1037,-131.18622612953186
1038,-131.17347180843353
1039,-134.0561249256134
1040,-132.61479806900024
1041,-138.38010454177856
1042,-136.93877851963043
1043,-119.63010466098785
1044,-149.92347192764282
1045,-145.58673667907715
1046,-141.25000309944153
1047,-136.9387778043747
1048,-132.64030921459198
1049,-141.26275849342346
1050,-125.43367576599121
1051,-138.36734974384308
1052,-125.40816569328308
1053,-136.95153331756592
1054,-132.62755370140076
1055,-135.5229618549347
1056,-148.46939027309418
1057,-92.27041035890579
1058,-125.39541065692902
1059,-134.06887996196747
1060,-149.89796197414398
1061,-136.93877756595612
1062,-113.87755346298218
1063,-134.06888020038605
1064,-136.93877828121185
1065,-121.08418607711792
1066,-126.86224794387817
1067,-134.0816353559494
1068,-123.9540845155716
1069,-132.62755370140076
1070,-138.39286041259766
1071,-142.71683967113495
1072,-138.36735022068024
1073,-134.08163583278656
1074,-134.0688797235489
1075,-148.46939051151276
1076,-138.38010454177856
1077,-129.7321456670761
1078,-141.27551209926605
1079,-145.5867371559143
1080,-129.73214519023895
1081,-135.51020658016205
1082,-138.38010430335999
1083,-135.51020658016205
1084,-132.62755370140076
1085,-139.8086757659912
1086,-139.8086757659912
1087,-139.85969626903534
1088,-141.27551305294037
1089,-122.55102324485779
1090,-135.49745166301727
1091,-125.40816593170166
1092,-139.83418560028076
1093,-122.52551257610321
1094,-131.17347157001495
1095,-119.64285969734192
1096,-112.46173691749573
1097,-134.06887996196747
1098,-126.84949207305908
1099,-139.83418607711792
1100,-125.40816593170166
1101,-148.46939098834991
1102,-131.19898223876953
1103,-126.84949207305908
1104,-131.18622589111328
1105,-141.2500023841858
1106,-139.84694182872772
1107,-157.11734974384308
1108,-141.27551233768463
1109,-123.96683871746063
1110,-128.3163286447525
1111,-131.16071736812592
1112,-138.39286017417908
1113,-134.0561249256134
1114,-139.82143139839172
1115,-141.26275777816772
1116,-134.0688797235489
1117,-126.87500298023224
1118,-125.42092108726501
1119,-136.95153331756592
1120,-131.17347157001495
1121,-128.29081892967224
1122,-129.73214519023895
1123,-134.05612516403198
1124,-136.95153331756592
1125,-138.38010478019714
1126,-145.5994930267334
1127,-136.95153307914734
1128,-129.7193899154663
1129,-108.12500256299973
1130,-134.08163487911224
1131,-121.08418607711792
1132,-121.10969507694244
1133,-135.51020681858063
1134,-136.92602264881134
1135,-152.79337000846863
1136,-125.42092061042786
1137,-121.0841851234436
1138,-147.04081881046295
1139,-126.86224722862244
1140,-131.18622636795044
1141,-136.95153307914734
1142,-131.18622636795044
1143,-136.93877851963043
1144,-141.26275753974915
1145,-131.1734720468521
1146,-132.61479830741882
1147,-121.08418607711792
1148,-138.38010454177856
1149,-145.59949159622192
1150,-135.5102070569992
1151,-139.80867528915405
1152,-142.70408427715302
1153,-132.61479806900024
1154,-145.57398188114166
1155,-125.3954108953476
1156,-132.62755417823792
1157,-119.65561509132385
1158,-126.86224699020386
1159,-115.3571445941925
1160,-126.8622477054596
1161,-147.04081904888153
1162,-121.09694135189056
1163,-118.20153295993805
1164,-121.07143139839172
1165,-145.58673739433289
1166,-128.30357348918915
1167,-129.7449005842209
1168,-131.17347157001495
1169,-112.42347157001495
1170,-142.72959423065186
1171,-151.35204410552979
1172,-126.8622477054596
1173,-132.62755346298218
1174,-128.29081916809082
1175,-138.39285969734192
1176,-132.64030921459198
1177,-112.4617371559143
1178,-147.04081881046295
1179,-132.62755393981934
1180,-141.2755128145218
1181,-112.44898200035095
1182,-147.02806425094604
1183,-116.7729617357254
1184,-126.86224746704102
1185,-132.6147985458374
1186,-115.31888031959534
1187,-122.52551257610321
1188,-149.91071665287018
1189,-128.30357348918915
1190,-142.70408475399017
1191,-134.05612564086914
1192,-126.86224794387817
1193,-108.12500208616257
1194,-122.52551257610321
1195,-121.09694135189056
1196,-132.61479830741882
1197,-126.86224746704102
1198,-131.1734720468521
1199,-135.51020658016205
1200,-135.49745094776154
1201,-125.40816617012024
1202,-138.38010501861572
1203,-126.84949254989624
1204,-128.27806425094604
1205,-125.43367648124695
1206,-121.08418536186218
1207,-129.7449003458023
1208,-141.26275753974915
1209,-147.0280637741089
1210,-126.84949254989624
1211,-134.05612444877625
1212,-118.20153295993805
1213,-125.43367624282837
1214,-147.02806329727173
1215,-119.66836988925934
1216,-131.18622732162476
1217,-132.61479830741882
1218,-121.0841863155365
1219,-128.3035739660263
1220,-129.74490082263947
1221,-145.57398283481598
1222,-112.44898223876953
1223,-123.96683919429779
1224,-128.2908194065094
1225,-111.00765550136566
1226,-109.55357378721237
1227,-128.3035739660263
1228,-108.12500208616257
1229,-134.06888043880463
1230,-154.22194170951843
1231,-135.5102061033249
1232,-138.39285898208618
1233,-126.83673691749573
1234,-113.87755346298218
1235,-132.61479830741882
1236,-148.4821456670761
1237,-131.1734720468521
1238,-116.77296197414398
1239,-128.29081845283508
1240,-112.43622672557831
1241,-131.1862268447876
1242,-110.99490058422089
1243,-119.65561485290527
1244,-126.84949278831482
1245,-110.99490010738373
1246,-129.74490082263947
1247,-131.1734722852707
1248,-134.08163464069366
1249,-125.4081654548645
