Episode,Reward
140,-131.19898223876953
141,-151.35204315185547
142,-128.30357372760773
143,-149.92347168922424
144,-125.42092061042786
145,-142.7040845155716
146,-151.35204362869263
147,-154.22194147109985
148,-161.45408403873444
149,-144.15816593170166
150,-132.65306413173676
151,-135.49745166301727
152,-152.80612516403198
153,-158.57143139839172
154,-168.64796197414398
155,-154.24745166301727
156,-147.02806425094604
157,-161.45408380031586
158,-129.74490082263947
159,-136.95153331756592
160,-158.57143187522888
161,-151.3647985458374
162,-152.80612516403198
163,-139.80867648124695
164,-151.35204339027405
165,-138.38010430335999
166,-139.8341863155365
167,-134.0561249256134
168,-138.38010454177856
169,-145.57398235797882
170,-149.92347240447998
171,-149.9107164144516
172,-139.84694159030914
173,-170.08928859233856
174,-136.9387778043747
175,-152.7806146144867
176,-157.10459506511688
177,-145.58673739433289
178,-138.405615568161
179,-148.46939051151276
180,-157.11734974384308
181,-147.05357372760773
182,-161.4795949459076
183,-142.7168389558792
184,-139.84694111347198
185,-172.9974514245987
186,-139.80867671966553
187,-145.61224734783173
188,-152.79336977005005
189,-122.53826773166656
190,-158.5586757659912
191,-157.13010454177856
192,-152.80612564086914
193,-174.41326653957367
194,-151.3520429134369
195,-160.0000023841858
196,-155.6632673740387
197,-142.71683943271637
198,-160.00000286102295
199,-149.92347168922424
200,-138.41837012767792
201,-138.38010430335999
202,-168.67347168922424
203,-162.8826562166214
204,-167.23214542865753
205,-147.0408192873001
206,-164.31122720241547
207,-148.48214542865753
208,-148.49490070343018
209,-145.58673644065857
210,-147.0280637741089
211,-175.854593873024
212,-154.2346966266632
213,-159.98724746704102
214,-142.7040845155716
215,-148.4821456670761
216,-144.18367564678192
217,-136.95153307914734
218,-144.15816617012024
219,-149.91071689128876
220,-157.13010478019714
221,-164.3239827156067
222,-139.82143115997314
223,-131.19898223876953
224,-154.2474514245987
225,-139.82143115997314
226,-164.34949243068695
227,-152.81887996196747
228,-172.98469650745392
229,-170.11479902267456
230,-154.22194123268127
231,-172.99745213985443
232,-139.83418655395508
233,-142.7295949459076
234,-164.33673763275146
235,-160.01275765895844
236,-160.0127569437027
237,-144.1326550245285
238,-144.1454108953476
239,-138.40561485290527
240,-141.3010230064392
241,-144.15816593170166
242,-136.96428799629211
243,-171.53061532974243
244,-172.97194170951843
245,-142.71683990955353
246,-138.4056146144867
247,-162.89541101455688
248,-154.26020681858063
249,-155.7142882347107
250,-157.1173495054245
251,-135.5357162952423
252,-149.91071689128876
253,-135.4974514245987
254,-174.42602264881134
255,-158.57143187522888
256,-145.58673763275146
257,-175.86734914779663
258,-170.10204315185547
259,-147.05357468128204
260,-149.93622732162476
261,-134.0561249256134
262,-141.26275730133057
263,-138.40561532974243
264,-145.5867371559143
265,-147.02806401252747
266,-160.0000021457672
267,-142.6913287639618
268,-131.18622756004333
269,-160.0000023841858
270,-157.13010478019714
271,-170.08928859233856
272,-160.00000309944153
273,-152.79336977005005
274,-142.71683967113495
275,-157.10459434986115
276,-149.93622756004333
277,-142.71683967113495
278,-147.04081904888153
279,-152.8188797235489
280,-180.17857468128204
281,-147.0280637741089
282,-141.30102252960205
283,-157.14285945892334
284,-147.04081904888153
285,-149.92347192764282
286,-152.7933692932129
287,-131.19898176193237
288,-158.5586760044098
289,-167.19388008117676
290,-135.5102070569992
291,-154.26020658016205
292,-174.42602241039276
293,-160.03826808929443
294,-136.93877804279327
295,-135.48469614982605
296,-162.88265573978424
297,-151.3520426750183
298,-144.14541137218475
299,-152.80612564086914
300,-142.69132900238037
301,-134.05612516403198
302,-148.48214519023895
303,-155.70153284072876
304,-162.89541101455688
305,-147.0408183336258
306,-154.2346968650818
307,-139.83418583869934
308,-144.15816617012024
309,-154.2602070569992
310,-147.04081857204437
311,-158.5586760044098
312,-151.35204434394836
313,-139.8086760044098
314,-145.5867359638214
315,-148.4693900346756
316,-145.59949326515198
317,-148.46939027309418
318,-135.5229618549347
319,-152.81887996196747
320,-141.28826797008514
321,-147.0408192873001
322,-145.59949207305908
323,-167.19388031959534
324,-152.80612540245056
325,-152.7933702468872
326,-164.3367371559143
327,-139.82143115997314
328,-148.48214519023895
329,-131.21173703670502
330,-165.76530838012695
331,-152.80612540245056
332,-148.46939074993134
333,-126.86224675178528
334,-149.89796197414398
335,-142.71683990955353
336,-136.9515335559845
337,-132.64030802249908
338,-135.51020658016205
339,-136.92602264881134
340,-131.1734720468521
341,-131.1734720468521
342,-158.5841861963272
343,-145.59949207305908
344,-129.73214542865753
345,-139.80867552757263
346,-135.5229618549347
347,-145.59949207305908
348,-142.70408403873444
349,-157.11734998226166
350,-148.4821456670761
351,-134.06888020038605
352,-157.14286017417908
353,-167.2193900346756
354,-149.93622708320618
355,-132.64030873775482
356,-128.29081916809082
357,-161.46683955192566
358,-135.51020658016205
359,-142.7168391942978
360,-147.04081904888153
361,-151.37755370140076
362,-138.39285945892334
363,-148.46938979625702
364,-141.288267493248
365,-160.00000286102295
366,-162.8826562166214
367,-139.8341863155365
368,-136.95153379440308
369,-155.70153307914734
370,-129.74490082263947
371,-138.38010454177856
372,-180.17857372760773
373,-142.7295937538147
374,-113.9030636548996
375,-152.80612587928772
376,-151.35204315185547
377,-145.58673667907715
378,-149.91071712970734
379,-174.42602288722992
380,-141.27551305294037
381,-157.15561473369598
382,-142.71683967113495
383,-151.3392881155014
384,-116.77296125888824
385,-141.26275777816772
386,-149.92347168922424
387,-155.6887789964676
388,-151.35204315185547
389,-125.43367505073547
390,-132.61479830741882
391,-151.35204315185547
392,-141.28826797008514
393,-145.58673763275146
394,-131.1734722852707
395,-141.25000262260437
396,-142.70408380031586
397,-149.9107164144516
398,-164.3494929075241
399,-139.83418536186218
400,-136.96428871154785
401,-136.9387778043747
402,-136.96428871154785
403,-151.35204362869263
404,-144.15816617012024
405,-149.93622708320618
