Day,Hour,Position,Controller_ID
2,19,10,6
2,20,1,70
2,20,2,0
2,20,3,50
2,20,4,49
2,20,5,3
2,20,6,35
2,20,7,31
2,20,8,18
2,20,9,30
2,20,10,60
2,21,1,28
2,21,2,81
2,21,3,22
2,21,4,56
2,21,5,83
2,21,6,72
2,21,7,64
2,21,8,39
2,21,9,55
2,21,10,54
2,22,1,70
2,22,2,71
2,22,3,50
2,22,4,25
2,22,5,3
2,22,6,76
2,22,7,58
2,22,8,24
2,22,9,8
2,22,10,47
2,23,1,28
2,23,2,23
2,23,3,41
2,23,4,40
2,23,5,63
2,23,6,35
2,23,7,64
2,23,8,77
2,23,9,30
2,23,10,54
3,0,1,29
3,0,2,23
3,0,3,43
3,0,4,25
3,0,5,3
3,0,6,35
3,0,7,31
3,0,8,18
3,0,9,52
3,0,10,65
3,1,1,28
3,1,2,71
3,1,3,50
3,1,4,56
3,1,5,63
3,1,6,72
3,1,7,64
3,1,8,24
3,1,9,59
3,1,10,47
3,2,1,70
3,2,2,23
3,2,3,43
3,2,4,42
3,2,5,3
3,2,6,76
3,2,7,31
3,2,8,37
3,2,9,30
3,2,10,52
3,3,1,27
3,3,2,53
3,3,3,5
3,3,4,25
3,3,5,63
3,3,6,72
3,3,7,95
3,3,8,18
3,3,9,55
3,3,10,6
3,4,1,70
3,4,2,71
3,4,3,22
3,4,4,40
3,4,5,3
3,4,6,35
3,4,7,58
3,4,8,39
3,4,9,81
3,4,10,54
3,5,1,27
3,5,2,68
3,5,3,41
3,5,4,49
3,5,5,99
3,5,6,92
3,5,7,31
3,5,8,7
3,5,9,55
3,5,10,65
3,6,1,35
3,6,2,23
3,6,3,50
3,6,4,25
3,6,5,63
3,6,6,72
3,6,7,64
3,6,8,39
3,6,9,52
3,6,10,54
3,7,1,27
3,7,2,81
3,7,3,43
3,7,4,49
3,7,5,3
3,7,6,56
3,7,7,58
3,7,8,18
3,7,9,30
3,7,10,65
3,8,1,28
3,8,2,23
3,8,3,50
3,8,4,25
3,8,5,63
3,8,6,22
3,8,7,95
3,8,8,39
3,8,9,52
3,8,10,6
3,9,1,70
3,9,2,62
3,9,3,41
3,9,4,56
3,9,5,78
3,9,6,72
3,9,7,31
3,9,8,74
3,9,9,30
3,9,10,54
3,10,1,35
3,10,2,23
3,10,3,50
3,10,4,40
3,10,5,63
3,10,6,76
3,10,7,65
3,10,8,77
3,10,9,22
3,10,10,87
3,11,1,28
3,11,2,0
3,11,3,41
3,11,4,25
3,11,5,78
3,11,6,72
3,11,7,58
3,11,8,24
3,11,9,59
3,11,10,54
3,12,1,27
3,12,2,71
3,12,3,43
3,12,4,40
3,12,5,63
3,12,6,35
3,12,7,64
3,12,8,18
3,12,9,30
3,12,10,87
3,13,1,29
3,13,2,23
3,13,3,50
3,13,4,25
3,13,5,62
3,13,6,76
3,13,7,31
3,13,8,39
3,13,9,8
3,13,10,54
3,14,1,28
3,14,2,81
3,14,3,41
3,14,4,40
3,14,5,43
3,14,6,22
3,14,7,58
3,14,8,18
3,14,9,30
3,14,10,65
3,15,1,35
3,15,2,53
3,15,3,60
3,15,4,49
3,15,5,14
3,15,6,76
3,15,7,31
3,15,8,24
3,15,9,52
3,15,10,6
3,16,1,28
3,16,2,71
3,16,3,50
3,16,4,56
3,16,5,78
3,16,6,72
3,16,7,58
3,16,8,18
3,16,9,30
3,16,10,26
3,17,1,29
3,17,2,23
3,17,3,41
3,17,4,49
3,17,5,43
3,17,6,22
3,17,7,31
3,17,8,39
3,17,9,55
3,17,10,60
3,18,1,70
3,18,2,71
3,18,3,50
3,18,4,25
3,18,5,62
3,18,6,72
3,18,7,64
3,18,8,18
3,18,9,52
3,18,10,54
3,19,1,27
3,19,2,0
3,19,3,41
3,19,4,43
3,19,5,63
3,19,6,35
3,19,7,95
3,19,8,77
3,19,9,55
3,19,10,5
3,20,1,70
3,20,2,71
3,20,3,18
3,20,4,56
3,20,5,3
3,20,6,83
3,20,7,64
3,20,8,39
3,20,9,54
3,20,10,47
3,21,1,28
3,21,2,23
3,21,3,43
3,21,4,25
3,21,5,62
3,21,6,72
3,21,7,2
3,21,8,77
3,21,9,30
3,21,10,87
3,22,1,27
3,22,2,71
3,22,3,50
3,22,4,49
3,22,5,78
3,22,6,68
3,22,7,58
3,22,8,18
3,22,9,81
3,22,10,60
3,23,1,35
3,23,2,23
3,23,3,22
3,23,4,40
3,23,5,3
3,23,6,72
3,23,7,31
3,23,8,24
3,23,9,30
3,23,10,54
4,0,1,92
4,0,2,23
4,0,3,43
4,0,4,25
4,0,5,62
4,0,6,72
4,0,7,64
4,0,8,24
4,0,9,30
4,0,10,47
4,1,1,28
4,1,2,81
4,1,3,22
4,1,4,49
4,1,5,63
4,1,6,35
4,1,7,58
4,1,8,18
4,1,9,55
4,1,10,6
4,2,1,29
4,2,2,23
4,2,3,41
4,2,4,25
4,2,5,3
4,2,6,72
4,2,7,64
4,2,8,62
4,2,9,30
4,2,10,54
4,3,1,70
4,3,2,0
4,3,3,43
4,3,4,40
4,3,5,78
4,3,6,76
4,3,7,31
4,3,8,24
4,3,9,55
4,3,10,65
4,4,1,28
4,4,2,23
4,4,3,50
4,4,4,49
4,4,5,63
4,4,6,72
4,4,7,64
4,4,8,18
4,4,9,59
4,4,10,6
4,5,1,29
4,5,2,71
4,5,3,58
4,5,4,25
4,5,5,78
4,5,6,76
4,5,7,31
4,5,8,39
4,5,9,52
4,5,10,54
4,6,1,28
4,6,2,23
4,6,3,22
4,6,4,2
4,6,5,63
4,6,6,72
4,6,7,64
4,6,8,18
4,6,9,30
4,6,10,6
4,7,1,29
4,7,2,71
4,7,3,50
4,7,4,40
4,7,5,3
4,7,6,68
4,7,7,58
4,7,8,77
4,7,9,55
4,7,10,54
4,8,1,28
4,8,2,23
4,8,3,41
4,8,4,25
4,8,5,63
4,8,6,72
4,8,7,10
4,8,8,39
4,8,9,30
4,8,10,6
4,9,1,70
4,9,2,81
4,9,3,5
4,9,4,49
4,9,5,99
4,9,6,35
4,9,7,64
4,9,8,18
4,9,9,55
4,9,10,60
4,10,1,28
4,10,2,23
4,10,3,41
4,10,4,43
4,10,5,63
4,10,6,72
4,10,7,58
4,10,8,39
4,10,9,22
4,10,10,54
4,11,1,92
4,11,2,70
4,11,3,50
4,11,4,25
4,11,5,78
4,11,6,56
4,11,7,2
4,11,8,77
4,11,9,30
4,11,10,47
4,12,1,27
4,12,2,23
4,12,3,43
4,12,4,49
4,12,5,62
4,12,6,72
4,12,7,58
4,12,8,18
4,12,9,8
4,12,10,54
4,13,1,28
4,13,2,71
4,13,3,50
4,13,4,56
4,13,5,63
4,13,6,35
4,13,7,65
4,13,8,24
4,13,9,30
4,13,10,52
4,14,1,29
4,14,2,23
4,14,3,41
4,14,4,25
4,14,5,3
4,14,6,72
4,14,7,58
4,14,8,18
4,14,9,55
4,14,10,54
4,15,1,28
4,15,2,71
4,15,3,43
4,15,4,56
4,15,5,78
4,15,6,22
4,15,7,2
4,15,8,39
4,15,9,30
4,15,10,47
4,16,1,35
4,16,2,0
4,16,3,41
4,16,4,25
4,16,5,18
4,16,6,72
4,16,7,31
4,16,8,74
4,16,9,52
4,16,10,54
4,17,1,82
4,17,2,62
4,17,3,58
4,17,4,40
4,17,5,78
4,17,6,22
4,17,7,75
4,17,8,24
4,17,9,30
4,17,10,65
4,18,1,28
4,18,2,71
4,18,3,50
4,18,4,49
4,18,5,63
4,18,6,72
4,18,7,31
4,18,8,39
4,18,9,54
4,18,10,6
4,19,1,70
4,19,2,23
4,19,3,41
4,19,4,40
4,19,5,78
4,19,6,76
4,19,7,65
4,19,8,18
4,19,9,30
4,19,10,47
4,20,1,28
4,20,2,71
4,20,3,50
4,20,4,25
4,20,5,63
4,20,6,35
4,20,7,58
4,20,8,39
4,20,9,55
4,20,10,6
4,21,1,29
4,21,2,23
4,21,3,60
4,21,4,49
4,21,5,3
4,21,6,72
4,21,7,10
4,21,8,74
4,21,9,82
4,21,10,54
4,22,1,28
4,22,2,81
4,22,3,50
4,22,4,56
4,22,5,63
4,22,6,76
4,22,7,58
4,22,8,6
4,22,9,30
4,22,10,47
4,23,1,70
4,23,2,23
4,23,3,41
4,23,4,43
4,23,5,78
4,23,6,35
4,23,7,31
4,23,8,39
4,23,9,59
4,23,10,26
5,0,1,28
5,0,2,23
5,0,3,50
5,0,4,40
5,0,5,3
5,0,6,72
5,0,7,58
5,0,8,18
5,0,9,55
5,0,10,54
5,1,1,27
5,1,2,53
5,1,3,22
5,1,4,56
5,1,5,78
5,1,6,35
5,1,7,95
5,1,8,7
5,1,9,52
5,1,10,6
5,2,1,28
5,2,2,23
5,2,3,50
5,2,4,43
5,2,5,62
5,2,6,72
5,2,7,58
5,2,8,77
5,2,9,30
5,2,10,54
5,3,1,27
5,3,2,53
5,3,3,60
5,3,4,25
5,3,5,63
5,3,6,35
5,3,7,64
5,3,8,18
5,3,9,52
5,3,10,47
5,4,1,29
5,4,2,71
5,4,3,50
5,4,4,49
5,4,5,78
5,4,6,72
5,4,7,65
5,4,8,39
5,4,9,30
5,4,10,87
5,5,1,28
5,5,2,81
5,5,3,41
5,5,4,25
5,5,5,3
5,5,6,35
5,5,7,10
5,5,8,7
5,5,9,54
5,5,10,26
5,6,1,70
5,6,2,71
5,6,3,43
5,6,4,40
5,6,5,99
5,6,6,72
5,6,7,31
5,6,8,77
5,6,9,30
5,6,10,60
5,7,1,27
5,7,2,23
5,7,3,50
5,7,4,25
5,7,5,63
5,7,6,35
5,7,7,58
5,7,8,18
5,7,9,52
5,7,10,65
5,8,1,29
5,8,2,0
5,8,3,41
5,8,4,40
5,8,5,43
5,8,6,76
5,8,7,31
5,8,8,77
5,8,9,30
5,8,10,6
5,9,1,27
5,9,2,23
5,9,3,22
5,9,4,25
5,9,5,63
5,9,6,72
5,9,7,65
5,9,8,39
5,9,9,52
5,9,10,60
5,10,1,70
5,10,2,81
5,10,3,50
5,10,4,56
5,10,5,3
5,10,6,92
5,10,7,95
5,10,8,77
5,10,9,30
5,10,10,54
5,11,1,27
5,11,2,23
5,11,3,22
5,11,4,40
5,11,5,78
5,11,6,35
5,11,7,58
5,11,8,18
5,11,9,52
5,11,10,60
5,12,1,4
5,12,2,71
5,12,3,43
5,12,4,25
5,12,5,62
5,12,6,72
5,12,7,65
5,12,8,39
5,12,9,30
5,12,10,54
5,13,1,29
5,13,2,23
5,13,3,50
5,13,4,40
5,13,5,63
5,13,6,35
5,13,7,58
5,13,8,18
5,13,9,52
5,13,10,6
5,14,1,70
5,14,2,81
5,14,3,41
5,14,4,43
5,14,5,62
5,14,6,72
5,14,7,95
5,14,8,77
5,14,9,55
5,14,10,54
5,15,1,28
5,15,2,23
5,15,3,50
5,15,4,25
5,15,5,63
5,15,6,35
5,15,7,58
5,15,8,18
5,15,9,30
5,15,10,65
5,16,1,29
5,16,2,71
5,16,3,22
5,16,4,49
5,16,5,3
5,16,6,76
5,16,7,2
5,16,8,39
5,16,9,52
5,16,10,6
5,17,1,27
5,17,2,0
5,17,3,58
5,17,4,25
5,17,5,83
5,17,6,56
5,17,7,31
5,17,8,18
5,17,9,30
5,17,10,65
5,18,1,35
5,18,2,53
5,18,3,43
5,18,4,40
5,18,5,3
5,18,6,72
5,18,7,10
5,18,8,39
5,18,9,59
5,18,10,54
5,19,1,28
5,19,2,23
5,19,3,41
5,19,4,25
5,19,5,63
5,19,6,22
5,19,7,31
5,19,8,18
5,19,9,30
5,19,10,52
5,20,1,29
5,20,2,71
5,20,3,43
5,20,4,56
5,20,5,83
5,20,6,72
5,20,7,95
5,20,8,39
5,20,9,55
5,20,10,54
5,21,1,70
5,21,2,23
5,21,3,50
5,21,4,25
5,21,5,63
5,21,6,35
5,21,7,31
5,21,8,18
5,21,9,52
5,21,10,65
5,22,1,92
5,22,2,71
5,22,3,43
5,22,4,40
5,22,5,3
5,22,6,72
5,22,7,10
5,22,8,74
5,22,9,30
5,22,10,54
5,23,1,70
5,23,2,23
5,23,3,50
5,23,4,25
5,23,5,78
5,23,6,22
5,23,7,31
5,23,8,18
5,23,9,82
5,23,10,5
6,0,1,28
6,0,2,23
6,0,3,43
6,0,4,25
6,0,5,3
6,0,6,35
6,0,7,95
6,0,8,24
6,0,9,30
6,0,10,47
6,1,1,29
6,1,2,53
6,1,3,50
6,1,4,49
6,1,5,63
6,1,6,72
6,1,7,31
6,1,8,18
6,1,9,52
6,1,10,96
6,2,1,70
6,2,2,23
6,2,3,60
6,2,4,25
6,2,5,3
6,2,6,22
6,2,7,65
6,2,8,77
6,2,9,30
6,2,10,54
6,3,1,82
6,3,2,81
6,3,3,43
6,3,4,40
6,3,5,63
6,3,6,72
6,3,7,58
6,3,8,74
6,3,9,52
6,3,10,6
6,4,1,27
6,4,2,23
6,4,3,50
6,4,4,25
6,4,5,62
6,4,6,35
6,4,7,65
6,4,8,77
6,4,9,30
6,4,10,60
6,5,1,28
6,5,2,0
6,5,3,41
6,5,4,43
6,5,5,3
6,5,6,72
6,5,7,31
6,5,8,18
6,5,9,8
6,5,10,6
6,6,1,27
6,6,2,53
6,6,3,78
6,6,4,25
6,6,5,62
6,6,6,35
6,6,7,95
6,6,8,39
6,6,9,30
6,6,10,54
6,7,1,70
6,7,2,81
6,7,3,41
6,7,4,43
6,7,5,63
6,7,6,72
6,7,7,31
6,7,8,18
6,7,9,52
6,7,10,65
6,8,1,27
6,8,2,0
6,8,3,58
6,8,4,56
6,8,5,3
6,8,6,68
6,8,7,2
6,8,8,24
6,8,9,30
6,8,10,6
6,9,1,4
6,9,2,14
6,9,3,43
6,9,4,49
6,9,5,99
6,9,6,72
6,9,7,64
6,9,8,18
6,9,9,8
6,9,10,54
6,10,1,28
6,10,2,0
6,10,3,22
6,10,4,40
6,10,5,62
6,10,6,35
6,10,7,65
6,10,8,39
6,10,9,30
6,10,10,47
6,11,1,1
6,11,2,81
6,11,3,50
6,11,4,49
6,11,5,63
6,11,6,76
6,11,7,31
6,11,8,18
6,11,9,54
6,11,10,6
6,12,1,28
6,12,2,23
6,12,3,43
6,12,4,42
6,12,5,62
6,12,6,35
6,12,7,58
6,12,8,39
6,12,9,52
6,12,10,47
6,13,1,92
6,13,2,14
6,13,3,22
6,13,4,25
6,13,5,63
6,13,6,72
6,13,7,31
6,13,8,7
6,13,9,54
6,13,10,60
6,14,1,28
6,14,2,23
6,14,3,50
6,14,4,40
6,14,5,78
6,14,6,35
6,14,7,65
6,14,8,18
6,14,9,30
6,14,10,52
6,15,1,70
6,15,2,71
6,15,3,41
6,15,4,25
6,15,5,3
6,15,6,72
6,15,7,58
6,15,8,39
6,15,9,55
6,15,10,54
6,16,1,82
6,16,2,81
6,16,3,50
6,16,4,49
6,16,5,78
6,16,6,35
6,16,7,64
6,16,8,18
6,16,9,30
6,16,10,6
6,17,1,29
6,17,2,23
6,17,3,22
6,17,4,25
6,17,5,3
6,17,6,72
6,17,7,95
6,17,8,7
6,17,9,8
6,17,10,65
6,18,1,28
6,18,2,81
6,18,3,41
6,18,4,40
6,18,5,78
6,18,6,56
6,18,7,31
6,18,8,18
6,18,9,30
6,18,10,6
6,19,1,35
6,19,2,23
6,19,3,43
6,19,4,88
6,19,5,3
6,19,6,72
6,19,7,64
6,19,8,39
6,19,9,55
6,19,10,47
6,20,1,28
6,20,2,62
6,20,3,22
6,20,4,49
6,20,5,63
6,20,6,92
6,20,7,31
6,20,8,18
6,20,9,30
6,20,10,6
6,21,1,70
6,21,2,81
6,21,3,78
6,21,4,25
6,21,5,3
6,21,6,56
6,21,7,65
6,21,8,77
6,21,9,59
6,21,10,54
6,22,1,29
6,22,2,71
6,22,3,60
6,22,4,49
6,22,5,63
6,22,6,35
6,22,7,10
6,22,8,18
6,22,9,30
6,22,10,47
6,23,1,28
6,23,2,23
6,23,3,22
6,23,4,40
6,23,5,78
6,23,6,76
6,23,7,58
6,23,8,39
6,23,9,55
6,23,10,87
7,0,1,37
7,0,2,10
7,0,3,73
7,0,4,67
7,0,5,98
7,0,6,51
7,0,7,45
7,0,8,61
7,0,9,86
7,0,10,88
7,1,1,38
7,1,2,87
7,1,3,27
7,1,4,33
7,1,5,97
7,1,6,94
7,1,7,9
7,1,8,32
7,1,9,93
7,1,10,7
7,2,1,21
7,2,2,2
7,2,3,68
7,2,4,67
7,2,5,98
7,2,6,57
7,2,7,42
7,2,8,61
7,2,9,36
7,2,10,80
7,3,1,37
7,3,2,10
7,3,3,84
7,3,4,33
7,3,5,97
7,3,6,51
7,3,7,91
7,3,8,1
7,3,9,44
7,3,10,7
7,4,1,29
7,4,2,23
7,4,3,41
7,4,4,43
7,4,5,63
7,4,6,35
7,4,7,31
7,4,8,39
7,4,9,30
7,4,10,52
7,5,1,92
7,5,2,71
7,5,3,22
7,5,4,2
7,5,5,62
7,5,6,72
7,5,7,58
7,5,8,18
7,5,9,81
7,5,10,6
7,6,1,35
7,6,2,70
7,6,3,43
7,6,4,49
7,6,5,63
7,6,6,76
7,6,7,95
7,6,8,39
7,6,9,30
7,6,10,48
7,7,1,28
7,7,2,0
7,7,3,22
7,7,4,42
7,7,5,62
7,7,6,72
7,7,7,58
7,7,8,74
7,7,9,55
7,7,10,54
7,8,1,35
7,8,2,23
7,8,3,43
7,8,4,49
7,8,5,83
7,8,6,76
7,8,7,95
7,8,8,24
7,8,9,30
7,8,10,52
7,9,1,29
7,9,2,0
7,9,3,22
7,9,4,40
7,9,5,63
7,9,6,72
7,9,7,58
7,9,8,39
7,9,9,55
7,9,10,6
7,10,1,70
7,10,2,23
7,10,3,50
7,10,4,88
7,10,5,3
7,10,6,35
7,10,7,31
7,10,8,37
7,10,9,30
7,10,10,48
7,11,1,29
7,11,2,71
7,11,3,22
7,11,4,25
7,11,5,63
7,11,6,72
7,11,7,58
7,11,8,24
7,11,9,52
7,11,10,6
7,12,1,28
7,12,2,23
7,12,3,50
7,12,4,42
7,12,5,62
7,12,6,35
7,12,7,31
7,12,8,18
7,12,9,30
7,12,10,26
7,13,1,29
7,13,2,71
7,13,3,22
7,13,4,56
7,13,5,63
7,13,6,72
7,13,7,58
7,13,8,39
7,13,9,52
7,13,10,54
7,14,1,27
7,14,2,23
7,14,3,41
7,14,4,25
7,14,5,62
7,14,6,35
7,14,7,95
7,14,8,18
7,14,9,30
7,14,10,6
7,15,1,70
7,15,2,71
7,15,3,43
7,15,4,88
7,15,5,83
7,15,6,72
7,15,7,65
7,15,8,39
7,15,9,52
7,15,10,5
7,16,1,-1
7,16,2,-1
7,16,3,-1
7,16,4,-1
7,16,5,-1
7,16,6,-1
7,16,7,-1
7,16,8,-1
7,16,9,-1
7,16,10,-1
7,17,1,-1
7,17,2,-1
7,17,3,-1
7,17,4,-1
7,17,5,-1
7,17,6,-1
7,17,7,-1
7,17,8,-1
7,17,9,-1
7,17,10,-1
7,18,1,-1
7,18,2,-1
7,18,3,-1
7,18,4,-1
7,18,5,-1
7,18,6,-1
7,18,7,-1
7,18,8,-1
7,18,9,-1
7,18,10,-1
7,19,1,-1
7,19,2,-1
7,19,3,-1
7,19,4,-1
7,19,5,-1
7,19,6,-1
7,19,7,-1
7,19,8,-1
7,19,9,-1
7,19,10,-1
7,20,1,-1
7,20,2,-1
7,20,3,-1
7,20,4,-1
7,20,5,-1
7,20,6,-1
7,20,7,-1
7,20,8,-1
7,20,9,-1
7,20,10,-1
7,21,1,-1
7,21,2,-1
7,21,3,-1
7,21,4,-1
7,21,5,-1
7,21,6,-1
7,21,7,-1
7,21,8,-1
7,21,9,-1
7,21,10,-1
7,22,1,-1
7,22,2,-1
7,22,3,-1
7,22,4,-1
7,22,5,-1
7,22,6,-1
7,22,7,-1
7,22,8,-1
7,22,9,-1
7,22,10,-1
7,23,1,-1
7,23,2,-1
7,23,3,-1
7,23,4,-1
7,23,5,-1
7,23,6,-1
7,23,7,-1
7,23,8,-1
7,23,9,-1
7,23,10,-1
