Day,Hour,Position,Controller_ID
1,22,8,26
1,22,9,5
1,22,10,49
1,23,1,70
1,23,2,94
1,23,3,85
1,23,4,78
1,23,5,91
1,23,6,76
1,23,7,99
1,23,8,26
1,23,9,55
1,23,10,90
2,0,1,28
2,0,2,31
2,0,3,18
2,0,4,57
2,0,5,8
2,0,6,74
2,0,7,11
2,0,8,84
2,0,9,86
2,0,10,29
2,1,1,82
2,1,2,97
2,1,3,6
2,1,4,30
2,1,5,26
2,1,6,2
2,1,7,52
2,1,8,31
2,1,9,46
2,1,10,3
2,2,1,51
2,2,2,0
2,2,3,11
2,2,4,34
2,2,5,88
2,2,6,64
2,2,7,11
2,2,8,53
2,2,9,37
2,2,10,2
2,3,1,72
2,3,2,58
2,3,3,6
2,3,4,22
2,3,5,49
2,3,6,40
2,3,7,23
2,3,8,24
2,3,9,4
2,3,10,79
2,4,1,16
2,4,2,21
2,4,3,84
2,4,4,98
2,4,5,55
2,4,6,35
2,4,7,25
2,4,8,60
2,4,9,63
2,4,10,14
2,5,1,24
2,5,2,0
2,5,3,29
2,5,4,22
2,5,5,64
2,5,6,72
2,5,7,62
2,5,8,38
2,5,9,1
2,5,10,38
2,6,1,68
2,6,2,82
2,6,3,85
2,6,4,2
2,6,5,19
2,6,6,79
2,6,7,81
2,6,8,43
2,6,9,31
2,6,10,41
2,7,1,81
2,7,2,48
2,7,3,73
2,7,4,2
2,7,5,32
2,7,6,71
2,7,7,99
2,7,8,55
2,7,9,32
2,7,10,12
2,8,1,56
2,8,2,21
2,8,3,3
2,8,4,15
2,8,5,71
2,8,6,58
2,8,7,7
2,8,8,86
2,8,9,55
2,8,10,79
2,9,1,84
2,9,2,69
2,9,3,63
2,9,4,67
2,9,5,35
2,9,6,41
2,9,7,6
2,9,8,52
2,9,9,31
2,9,10,12
2,10,1,32
2,10,2,79
2,10,3,85
2,10,4,22
2,10,5,35
2,10,6,71
2,10,7,19
2,10,8,26
2,10,9,76
2,10,10,59
2,11,1,74
2,11,2,21
2,11,3,47
2,11,4,50
2,11,5,35
2,11,6,3
2,11,7,95
2,11,8,43
2,11,9,31
2,11,10,75
2,12,1,74
2,12,2,28
2,12,3,47
2,12,4,31
2,12,5,90
2,12,6,4
2,12,7,99
2,12,8,96
2,12,9,31
2,12,10,12
2,13,1,32
2,13,2,28
2,13,3,11
2,13,4,89
2,13,5,37
2,13,6,68
2,13,7,6
2,13,8,38
2,13,9,31
2,13,10,12
2,14,1,73
2,14,2,28
2,14,3,47
2,14,4,14
2,14,5,80
2,14,6,71
2,14,7,99
2,14,8,26
2,14,9,31
2,14,10,93
2,15,1,70
2,15,2,21
2,15,3,50
2,15,4,22
2,15,5,90
2,15,6,41
2,15,7,6
2,15,8,26
2,15,9,31
2,15,10,27
2,16,1,36
2,16,2,21
2,16,3,47
2,16,4,89
2,16,5,64
2,16,6,60
2,16,7,7
2,16,8,38
2,16,9,31
2,16,10,35
2,17,1,74
2,17,2,28
2,17,3,56
2,17,4,22
2,17,5,35
2,17,6,58
2,17,7,6
2,17,8,88
2,17,9,76
2,17,10,12
2,18,1,70
2,18,2,28
2,18,3,79
2,18,4,89
2,18,5,96
2,18,6,16
2,18,7,25
2,18,8,38
2,18,9,31
2,18,10,27
2,19,1,72
2,19,2,42
2,19,3,96
2,19,4,30
2,19,5,35
2,19,6,41
2,19,7,48
2,19,8,2
2,19,9,55
2,19,10,49
2,20,1,48
2,20,2,21
2,20,3,85
2,20,4,22
2,20,5,19
2,20,6,41
2,20,7,99
2,20,8,88
2,20,9,31
2,20,10,12
2,21,1,74
2,21,2,21
2,21,3,70
2,21,4,2
2,21,5,35
2,21,6,29
2,21,7,7
2,21,8,96
2,21,9,31
2,21,10,25
2,22,1,32
2,22,2,28
2,22,3,85
2,22,4,89
2,22,5,70
2,22,6,71
2,22,7,50
2,22,8,26
2,22,9,31
2,22,10,93
2,23,1,50
2,23,2,69
2,23,3,34
2,23,4,59
2,23,5,90
2,23,6,71
2,23,7,81
2,23,8,38
2,23,9,1
2,23,10,73
3,0,1,8
3,0,2,63
3,0,3,23
3,0,4,96
3,0,5,39
3,0,6,82
3,0,7,15
3,0,8,84
3,0,9,70
3,0,10,29
3,1,1,1
3,1,2,72
3,1,3,96
3,1,4,47
3,1,5,77
3,1,6,20
3,1,7,49
3,1,8,30
3,1,9,50
3,1,10,83
3,2,1,69
3,2,2,96
3,2,3,28
3,2,4,63
3,2,5,85
3,2,6,63
3,2,7,35
3,2,8,80
3,2,9,35
3,2,10,58
3,3,1,11
3,3,2,44
3,3,3,87
3,3,4,47
3,3,5,46
3,3,6,36
3,3,7,13
3,3,8,68
3,3,9,67
3,3,10,37
3,4,1,44
3,4,2,41
3,4,3,36
3,4,4,58
3,4,5,71
3,4,6,87
3,4,7,83
3,4,8,24
3,4,9,51
3,4,10,40
3,5,1,16
3,5,2,93
3,5,3,58
3,5,4,30
3,5,5,77
3,5,6,33
3,5,7,70
3,5,8,8
3,5,9,86
3,5,10,3
3,6,1,48
3,6,2,6
3,6,3,56
3,6,4,44
3,6,5,57
3,6,6,16
3,6,7,59
3,6,8,43
3,6,9,76
3,6,10,64
3,7,1,70
3,7,2,94
3,7,3,13
3,7,4,69
3,7,5,32
3,7,6,17
3,7,7,11
3,7,8,27
3,7,9,39
3,7,10,40
3,8,1,97
3,8,2,21
3,8,3,85
3,8,4,5
3,8,5,90
3,8,6,63
3,8,7,99
3,8,8,47
3,8,9,3
3,8,10,49
3,9,1,83
3,9,2,21
3,9,3,50
3,9,4,60
3,9,5,13
3,9,6,4
3,9,7,82
3,9,8,68
3,9,9,52
3,9,10,49
3,10,1,53
3,10,2,28
3,10,3,85
3,10,4,15
3,10,5,35
3,10,6,71
3,10,7,94
3,10,8,26
3,10,9,31
3,10,10,49
3,11,1,32
3,11,2,28
3,11,3,47
3,11,4,33
3,11,5,90
3,11,6,41
3,11,7,59
3,11,8,10
3,11,9,31
3,11,10,25
3,12,1,72
3,12,2,21
3,12,3,73
3,12,4,14
3,12,5,13
3,12,6,41
3,12,7,7
3,12,8,38
3,12,9,31
3,12,10,41
3,13,1,97
3,13,2,21
3,13,3,39
3,13,4,14
3,13,5,35
3,13,6,41
3,13,7,59
3,13,8,26
3,13,9,76
3,13,10,49
3,14,1,70
3,14,2,21
3,14,3,85
3,14,4,89
3,14,5,51
3,14,6,65
3,14,7,99
3,14,8,26
3,14,9,31
3,14,10,39
3,15,1,48
3,15,2,28
3,15,3,85
3,15,4,22
3,15,5,13
3,15,6,77
3,15,7,7
3,15,8,38
3,15,9,31
3,15,10,49
3,16,1,48
3,16,2,36
3,16,3,47
3,16,4,89
3,16,5,35
3,16,6,64
3,16,7,99
3,16,8,69
3,16,9,31
3,16,10,49
3,17,1,15
3,17,2,69
3,17,3,47
3,17,4,45
3,17,5,35
3,17,6,41
3,17,7,99
3,17,8,39
3,17,9,55
3,17,10,49
3,18,1,97
3,18,2,21
3,18,3,30
3,18,4,17
3,18,5,35
3,18,6,41
3,18,7,92
3,18,8,38
3,18,9,31
3,18,10,49
3,19,1,70
3,19,2,28
3,19,3,47
3,19,4,2
3,19,5,35
3,19,6,41
3,19,7,33
3,19,8,26
3,19,9,31
3,19,10,65
3,20,1,16
3,20,2,21
3,20,3,50
3,20,4,56
3,20,5,35
3,20,6,41
3,20,7,7
3,20,8,38
3,20,9,1
3,20,10,63
3,21,1,63
3,21,2,28
3,21,3,50
3,21,4,54
3,21,5,35
3,21,6,41
3,21,7,37
3,21,8,38
3,21,9,31
3,21,10,12
3,22,1,70
3,22,2,28
3,22,3,73
3,22,4,2
3,22,5,64
3,22,6,41
3,22,7,59
3,22,8,94
3,22,9,31
3,22,10,49
3,23,1,23
3,23,2,21
3,23,3,24
3,23,4,14
3,23,5,35
3,23,6,41
3,23,7,64
3,23,8,38
3,23,9,31
3,23,10,39
4,0,1,28
4,0,2,43
4,0,3,94
4,0,4,18
4,0,5,46
4,0,6,7
4,0,7,57
4,0,8,24
4,0,9,41
4,0,10,3
4,1,1,1
4,1,2,71
4,1,3,18
4,1,4,55
4,1,5,54
4,1,6,50
4,1,7,26
4,1,8,75
4,1,9,96
4,1,10,37
4,2,1,66
4,2,2,36
4,2,3,91
4,2,4,31
4,2,5,57
4,2,6,82
4,2,7,20
4,2,8,21
4,2,9,15
4,2,10,26
4,3,1,57
4,3,2,46
4,3,3,99
4,3,4,58
4,3,5,59
4,3,6,44
4,3,7,22
4,3,8,6
4,3,9,68
4,3,10,29
4,4,1,30
4,4,2,95
4,4,3,19
4,4,4,93
4,4,5,55
4,4,6,25
4,4,7,14
4,4,8,41
4,4,9,50
4,4,10,47
4,5,1,34
4,5,2,75
4,5,3,78
4,5,4,1
4,5,5,77
4,5,6,98
4,5,7,22
4,5,8,24
4,5,9,67
4,5,10,63
4,6,1,84
4,6,2,68
4,6,3,63
4,6,4,63
4,6,5,9
4,6,6,17
4,6,7,32
4,6,8,24
4,6,9,51
4,6,10,25
4,7,1,21
4,7,2,36
4,7,3,75
4,7,4,86
4,7,5,17
4,7,6,21
4,7,7,81
4,7,8,68
4,7,9,58
4,7,10,43
4,8,1,35
4,8,2,21
4,8,3,60
4,8,4,27
4,8,5,46
4,8,6,84
4,8,7,48
4,8,8,88
4,8,9,15
4,8,10,18
4,9,1,62
4,9,2,73
4,9,3,78
4,9,4,44
4,9,5,11
4,9,6,25
4,9,7,11
4,9,8,33
4,9,9,63
4,9,10,63
4,10,1,53
4,10,2,42
4,10,3,36
4,10,4,17
4,10,5,42
4,10,6,64
4,10,7,99
4,10,8,0
4,10,9,31
4,10,10,14
4,11,1,74
4,11,2,78
4,11,3,77
4,11,4,92
4,11,5,75
4,11,6,58
4,11,7,62
4,11,8,87
4,11,9,55
4,11,10,27
4,12,1,72
4,12,2,21
4,12,3,47
4,12,4,54
4,12,5,60
4,12,6,53
4,12,7,81
4,12,8,38
4,12,9,17
4,12,10,70
4,13,1,87
4,13,2,22
4,13,3,82
4,13,4,16
4,13,5,87
4,13,6,37
4,13,7,6
4,13,8,24
4,13,9,55
4,13,10,21
4,14,1,70
4,14,2,21
4,14,3,47
4,14,4,41
4,14,5,18
4,14,6,17
4,14,7,99
4,14,8,40
4,14,9,64
4,14,10,13
4,15,1,23
4,15,2,21
4,15,3,39
4,15,4,37
4,15,5,92
4,15,6,77
4,15,7,48
4,15,8,34
4,15,9,31
4,15,10,12
4,16,1,70
4,16,2,28
4,16,3,52
4,16,4,79
4,16,5,9
4,16,6,71
4,16,7,99
4,16,8,79
4,16,9,62
4,16,10,14
4,17,1,53
4,17,2,28
4,17,3,85
4,17,4,22
4,17,5,35
4,17,6,37
4,17,7,99
4,17,8,26
4,17,9,76
4,17,10,2
4,18,1,16
4,18,2,37
4,18,3,85
4,18,4,14
4,18,5,35
4,18,6,62
4,18,7,24
4,18,8,26
4,18,9,31
4,18,10,49
4,19,1,84
4,19,2,21
4,19,3,47
4,19,4,53
4,19,5,90
4,19,6,16
4,19,7,59
4,19,8,33
4,19,9,31
4,19,10,78
4,20,1,53
4,20,2,28
4,20,3,50
4,20,4,66
4,20,5,90
4,20,6,41
4,20,7,7
4,20,8,79
4,20,9,35
4,20,10,86
4,21,1,53
4,21,2,21
4,21,3,8
4,21,4,33
4,21,5,35
4,21,6,41
4,21,7,47
4,21,8,38
4,21,9,31
4,21,10,76
4,22,1,74
4,22,2,28
4,22,3,85
4,22,4,14
4,22,5,90
4,22,6,17
4,22,7,73
4,22,8,88
4,22,9,31
4,22,10,43
4,23,1,66
4,23,2,21
4,23,3,40
4,23,4,2
4,23,5,35
4,23,6,27
4,23,7,6
4,23,8,26
4,23,9,31
4,23,10,19
5,0,1,60
5,0,2,75
5,0,3,89
5,0,4,84
5,0,5,85
5,0,6,6
5,0,7,64
5,0,8,2
5,0,9,41
5,0,10,29
5,1,1,23
5,1,2,42
5,1,3,69
5,1,4,73
5,1,5,95
5,1,6,72
5,1,7,31
5,1,8,56
5,1,9,76
5,1,10,29
5,2,1,28
5,2,2,49
5,2,3,18
5,2,4,84
5,2,5,4
5,2,6,19
5,2,7,20
5,2,8,70
5,2,9,53
5,2,10,29
5,3,1,51
5,3,2,23
5,3,3,92
5,3,4,47
5,3,5,46
5,3,6,86
5,3,7,34
5,3,8,31
5,3,9,37
5,3,10,10
5,4,1,49
5,4,2,47
5,4,3,45
5,4,4,85
5,4,5,39
5,4,6,86
5,4,7,56
5,4,8,88
5,4,9,35
5,4,10,29
5,5,1,0
5,5,2,55
5,5,3,99
5,5,4,58
5,5,5,38
5,5,6,1
5,5,7,83
5,5,8,24
5,5,9,79
5,5,10,29
5,6,1,97
5,6,2,77
5,6,3,84
5,6,4,73
5,6,5,55
5,6,6,6
5,6,7,20
5,6,8,47
5,6,9,58
5,6,10,29
5,7,1,36
5,7,2,42
5,7,3,45
5,7,4,58
5,7,5,77
5,7,6,25
5,7,7,76
5,7,8,1
5,7,9,53
5,7,10,62
5,8,1,30
5,8,2,44
5,8,3,35
5,8,4,63
5,8,5,43
5,8,6,85
5,8,7,37
5,8,8,24
5,8,9,35
5,8,10,92
5,9,1,87
5,9,2,75
5,9,3,44
5,9,4,58
5,9,5,33
5,9,6,91
5,9,7,11
5,9,8,5
5,9,9,92
5,9,10,11
5,10,1,16
5,10,2,66
5,10,3,42
5,10,4,93
5,10,5,86
5,10,6,14
5,10,7,34
5,10,8,64
5,10,9,8
5,10,10,95
5,11,1,1
5,11,2,34
5,11,3,93
5,11,4,34
5,11,5,60
5,11,6,78
5,11,7,68
5,11,8,88
5,11,9,40
5,11,10,54
5,12,1,45
5,12,2,75
5,12,3,46
5,12,4,54
5,12,5,19
5,12,6,17
5,12,7,10
5,12,8,24
5,12,9,41
5,12,10,57
5,13,1,73
5,13,2,77
5,13,3,43
5,13,4,91
5,13,5,96
5,13,6,51
5,13,7,44
5,13,8,24
5,13,9,85
5,13,10,20
5,14,1,42
5,14,2,72
5,14,3,40
5,14,4,4
5,14,5,77
5,14,6,62
5,14,7,7
5,14,8,1
5,14,9,55
5,14,10,43
5,15,1,97
5,15,2,42
5,15,3,99
5,15,4,19
5,15,5,62
5,15,6,17
5,15,7,15
5,15,8,30
5,15,9,66
5,15,10,69
5,16,1,8
5,16,2,95
5,16,3,45
5,16,4,71
5,16,5,36
5,16,6,25
5,16,7,61
5,16,8,24
5,16,9,63
5,16,10,5
5,17,1,40
5,17,2,0
5,17,3,52
5,17,4,21
5,17,5,30
5,17,6,85
5,17,7,59
5,17,8,47
5,17,9,80
5,17,10,29
5,18,1,60
5,18,2,28
5,18,3,85
5,18,4,81
5,18,5,96
5,18,6,72
5,18,7,93
5,18,8,88
5,18,9,14
5,18,10,96
5,19,1,78
5,19,2,99
5,19,3,82
5,19,4,64
5,19,5,54
5,19,6,41
5,19,7,63
5,19,8,24
5,19,9,66
5,19,10,27
5,20,1,34
5,20,2,21
5,20,3,63
5,20,4,14
5,20,5,11
5,20,6,62
5,20,7,7
5,20,8,46
5,20,9,40
5,20,10,40
5,21,1,18
5,21,2,77
5,21,3,47
5,21,4,66
5,21,5,35
5,21,6,17
5,21,7,7
5,21,8,2
5,21,9,35
5,21,10,14
5,22,1,97
5,22,2,89
5,22,3,76
5,22,4,34
5,22,5,87
5,22,6,57
5,22,7,52
5,22,8,24
5,22,9,55
5,22,10,93
5,23,1,11
5,23,2,96
5,23,3,50
5,23,4,22
5,23,5,82
5,23,6,24
5,23,7,70
5,23,8,65
5,23,9,11
5,23,10,18
6,0,1,10
6,0,2,49
6,0,3,49
6,0,4,18
6,0,5,20
6,0,6,6
6,0,7,22
6,0,8,91
6,0,9,46
6,0,10,92
6,1,1,31
6,1,2,1
6,1,3,52
6,1,4,36
6,1,5,88
6,1,6,56
6,1,7,20
6,1,8,88
6,1,9,71
6,1,10,52
6,2,1,5
6,2,2,64
6,2,3,81
6,2,4,58
6,2,5,47
6,2,6,26
6,2,7,14
6,2,8,13
6,2,9,83
6,2,10,43
6,3,1,29
6,3,2,57
6,3,3,87
6,3,4,58
6,3,5,43
6,3,6,13
6,3,7,51
6,3,8,73
6,3,9,50
6,3,10,29
6,4,1,77
6,4,2,23
6,4,3,28
6,4,4,13
6,4,5,74
6,4,6,21
6,4,7,29
6,4,8,57
6,4,9,41
6,4,10,92
6,5,1,54
6,5,2,50
6,5,3,45
6,5,4,58
6,5,5,7
6,5,6,78
6,5,7,45
6,5,8,99
6,5,9,50
6,5,10,75
6,6,1,39
6,6,2,95
6,6,3,9
6,6,4,96
6,6,5,74
6,6,6,6
6,6,7,0
6,6,8,69
6,6,9,18
6,6,10,14
6,7,1,61
6,7,2,9
6,7,3,18
6,7,4,88
6,7,5,3
6,7,6,40
6,7,7,89
6,7,8,24
6,7,9,34
6,7,10,64
6,8,1,98
6,8,2,28
6,8,3,72
6,8,4,79
6,8,5,43
6,8,6,17
6,8,7,0
6,8,8,4
6,8,9,63
6,8,10,14
6,9,1,77
6,9,2,15
6,9,3,82
6,9,4,11
6,9,5,86
6,9,6,59
6,9,7,30
6,9,8,79
6,9,9,40
6,9,10,3
6,10,1,1
6,10,2,42
6,10,3,7
6,10,4,56
6,10,5,34
6,10,6,21
6,10,7,2
6,10,8,98
6,10,9,67
6,10,10,16
6,11,1,32
6,11,2,42
6,11,3,82
6,11,4,58
6,11,5,25
6,11,6,66
6,11,7,25
6,11,8,24
6,11,9,6
6,11,10,82
6,12,1,7
6,12,2,98
6,12,3,3
6,12,4,34
6,12,5,27
6,12,6,42
6,12,7,12
6,12,8,88
6,12,9,53
6,12,10,63
6,13,1,94
6,13,2,79
6,13,3,80
6,13,4,55
6,13,5,71
6,13,6,17
6,13,7,82
6,13,8,2
6,13,9,86
6,13,10,37
6,14,1,72
6,14,2,98
6,14,3,47
6,14,4,17
6,14,5,58
6,14,6,74
6,14,7,30
6,14,8,24
6,14,9,2
6,14,10,73
6,15,1,51
6,15,2,42
6,15,3,91
6,15,4,93
6,15,5,0
6,15,6,79
6,15,7,20
6,15,8,29
6,15,9,86
6,15,10,14
6,16,1,1
6,16,2,99
6,16,3,47
6,16,4,75
6,16,5,27
6,16,6,28
6,16,7,97
6,16,8,24
6,16,9,19
6,16,10,3
6,17,1,9
6,17,2,81
6,17,3,36
6,17,4,16
6,17,5,77
6,17,6,17
6,17,7,57
6,17,8,88
6,17,9,66
6,17,10,62
6,18,1,51
6,18,2,85
6,18,3,20
6,18,4,47
6,18,5,10
6,18,6,2
6,18,7,11
6,18,8,56
6,18,9,66
6,18,10,77
6,19,1,30
6,19,2,95
6,19,3,51
6,19,4,72
6,19,5,74
6,19,6,76
6,19,7,43
6,19,8,24
6,19,9,27
6,19,10,28
6,20,1,10
6,20,2,44
6,20,3,8
6,20,4,47
6,20,5,43
6,20,6,51
6,20,7,7
6,20,8,80
6,20,9,68
6,20,10,20
6,21,1,32
6,21,2,37
6,21,3,48
6,21,4,45
6,21,5,60
6,21,6,84
6,21,7,75
6,21,8,88
6,21,9,8
6,21,10,59
6,22,1,37
6,22,2,79
6,22,3,21
6,22,4,47
6,22,5,91
6,22,6,51
6,22,7,35
6,22,8,24
6,22,9,83
6,22,10,52
6,23,1,84
6,23,2,7
6,23,3,34
6,23,4,22
6,23,5,77
6,23,6,17
6,23,7,73
6,23,8,21
6,23,9,67
6,23,10,96
7,0,1,22
7,0,2,0
7,0,3,18
7,0,4,75
7,0,5,34
7,0,6,28
7,0,7,40
7,0,8,98
7,0,9,29
7,0,10,29
7,1,1,17
7,1,2,62
7,1,3,81
7,1,4,82
7,1,5,97
7,1,6,23
7,1,7,34
7,1,8,80
7,1,9,4
7,1,10,29
7,2,1,73
7,2,2,75
7,2,3,72
7,2,4,58
7,2,5,80
7,2,6,74
7,2,7,20
7,2,8,98
7,2,9,37
7,2,10,29
7,3,1,62
7,3,2,48
7,3,3,36
7,3,4,97
7,3,5,5
7,3,6,73
7,3,7,36
7,3,8,84
7,3,9,46
7,3,10,3
7,4,1,67
7,4,2,29
7,4,3,84
7,4,4,84
7,4,5,11
7,4,6,6
7,4,7,13
7,4,8,47
7,4,9,18
7,4,10,44
7,5,1,15
7,5,2,36
7,5,3,65
7,5,4,84
7,5,5,74
7,5,6,44
7,5,7,97
7,5,8,57
7,5,9,67
7,5,10,73
7,6,1,51
7,6,2,97
7,6,3,76
7,6,4,81
7,6,5,38
7,6,6,78
7,6,7,13
7,6,8,4
7,6,9,31
7,6,10,12
7,7,1,52
7,7,2,45
7,7,3,18
7,7,4,21
7,7,5,35
7,7,6,95
7,7,7,54
7,7,8,21
7,7,9,48
7,7,10,85
7,8,1,-1
7,8,2,-1
7,8,3,-1
7,8,4,-1
7,8,5,-1
7,8,6,-1
7,8,7,-1
7,8,8,-1
7,8,9,-1
7,8,10,-1
7,9,1,-1
7,9,2,-1
7,9,3,-1
7,9,4,-1
7,9,5,-1
7,9,6,-1
7,9,7,-1
7,9,8,-1
7,9,9,-1
7,9,10,-1
7,10,1,-1
7,10,2,-1
7,10,3,-1
7,10,4,-1
7,10,5,-1
7,10,6,-1
7,10,7,-1
7,10,8,-1
7,10,9,-1
7,10,10,-1
7,11,1,-1
7,11,2,-1
7,11,3,-1
7,11,4,-1
7,11,5,-1
7,11,6,-1
7,11,7,-1
7,11,8,-1
7,11,9,-1
7,11,10,-1
7,12,1,-1
7,12,2,-1
7,12,3,-1
7,12,4,-1
7,12,5,-1
7,12,6,-1
7,12,7,-1
7,12,8,-1
7,12,9,-1
7,12,10,-1
7,13,1,-1
7,13,2,-1
7,13,3,-1
7,13,4,-1
7,13,5,-1
7,13,6,-1
7,13,7,-1
7,13,8,-1
7,13,9,-1
7,13,10,-1
7,14,1,-1
7,14,2,-1
7,14,3,-1
7,14,4,-1
7,14,5,-1
7,14,6,-1
7,14,7,-1
7,14,8,-1
7,14,9,-1
7,14,10,-1
7,15,1,-1
7,15,2,-1
7,15,3,-1
7,15,4,-1
7,15,5,-1
7,15,6,-1
7,15,7,-1
7,15,8,-1
7,15,9,-1
7,15,10,-1
7,16,1,-1
7,16,2,-1
7,16,3,-1
7,16,4,-1
7,16,5,-1
7,16,6,-1
7,16,7,-1
7,16,8,-1
7,16,9,-1
7,16,10,-1
7,17,1,-1
7,17,2,-1
7,17,3,-1
7,17,4,-1
7,17,5,-1
7,17,6,-1
7,17,7,-1
7,17,8,-1
7,17,9,-1
7,17,10,-1
7,18,1,-1
7,18,2,-1
7,18,3,-1
7,18,4,-1
7,18,5,-1
7,18,6,-1
7,18,7,-1
7,18,8,-1
7,18,9,-1
7,18,10,-1
7,19,1,-1
7,19,2,-1
7,19,3,-1
7,19,4,-1
7,19,5,-1
7,19,6,-1
7,19,7,-1
7,19,8,-1
7,19,9,-1
7,19,10,-1
7,20,1,-1
7,20,2,-1
7,20,3,-1
7,20,4,-1
7,20,5,-1
7,20,6,-1
7,20,7,-1
7,20,8,-1
7,20,9,-1
7,20,10,-1
7,21,1,-1
7,21,2,-1
7,21,3,-1
7,21,4,-1
7,21,5,-1
7,21,6,-1
7,21,7,-1
7,21,8,-1
7,21,9,-1
7,21,10,-1
7,22,1,-1
7,22,2,-1
7,22,3,-1
7,22,4,-1
7,22,5,-1
7,22,6,-1
7,22,7,-1
7,22,8,-1
7,22,9,-1
7,22,10,-1
7,23,1,-1
7,23,2,-1
7,23,3,-1
7,23,4,-1
7,23,5,-1
7,23,6,-1
7,23,7,-1
7,23,8,-1
7,23,9,-1
7,23,10,-1
